Match ID,Date,Venue,Team1,Team2,Toss Winner,Toss Decision,Stage,First Innings Score,First Innings Wicket,Second Innings score,Second Innings Wicket,Match Winner,Won by,Margin,Player of the match
53,21-05-2016,"ACA-VDCA Stadium, Visakhapatnam",Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,Bat,Group,172.0,7.0,173.0,6.0,Rising Pune Supergiants,Wickets,4.0,Mahendra Singh Dhoni
54,21-05-2016,"Green Park Stadium, Kanpur",Mumbai Indians,Gujarat Lions,Gujarat Lions,Field,Group,172.0,8.0,173.0,4.0,Gujarat Lions,Wickets,6.0,Suresh Raina
55,22-05-2016,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,171.0,6.0,149.0,8.0,Kolkata Knight Riders,Runs,22.0,Yusuf Pathan
56,22-05-2016,"Shaheed Veer Narayan Singh International Stadium, Raipur",Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,138.0,8.0,139.0,4.0,Royal Challengers Bangalore,Wickets,6.0,Virat Kohli
57,24-05-2016,"M. Chinnaswamy Stadium, Bangalore",Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Playoff,158.0,10.0,159.0,6.0,Royal Challengers Bangalore,Wickets,4.0,AB de Villiers
58,25-05-2016,"Feroz Shah Kotla, Delhi",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Playoff,162.0,8.0,140.0,8.0,Sunrisers Hyderabad,Runs,22.0,Moises Henriques
59,27-05-2016,"Feroz Shah Kotla, Delhi",Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Playoff,162.0,7.0,163.0,6.0,Sunrisers Hyderabad,Wickets,4.0,David Warner
60,29-05-2016,"M. Chinnaswamy Stadium, Bangalore",Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Bat,Final,208.0,7.0,200.0,7.0,Sunrisers Hyderabad,Runs,8.0,Ben Cutting
1,05-04-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,207.0,4.0,172.0,10.0,Sunrisers Hyderabad,Runs,35.0,Yuvraj Singh
2,06-04-2017,"Maharashtra Cricket Association Stadium, Pune",Mumbai Indians,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,184.0,8.0,187.0,3.0,Rising Pune Supergiants,Wickets,7.0,Steve Smith
3,07-04-2017,"Saurashtra Cricket Association Stadium, Rajkot",Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,183.0,4.0,184.0,0.0,Kolkata Knight Riders,Wickets,10.0,Chris Lynn
4,08-04-2017,"Holkar Cricket Stadium, Indore",Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,Field,Group,163.0,6.0,164.0,4.0,Kings XI Punjab,Wickets,6.0,Glenn Maxwell
5,08-04-2017,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Bat,Group,157.0,8.0,142.0,9.0,Royal Challengers Bangalore,Runs,15.0,Kedar Jadhav
6,09-04-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,135.0,7.0,140.0,1.0,Sunrisers Hyderabad,Wickets,9.0,Rashid Khan
7,09-04-2017,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,Group,178.0,7.0,180.0,6.0,Mumbai Indians,Wickets,4.0,Nitish Rana
8,10-04-2017,"Holkar Cricket Stadium, Indore",Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,Bat,Group,148.0,4.0,150.0,2.0,Kings XI Punjab,Wickets,8.0,Axar Patel
9,11-04-2017,"Maharashtra Cricket Association Stadium, Pune",Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,205.0,4.0,108.0,10.0,Delhi Daredevils,Runs,97.0,Sanju Samson
10,12-04-2017,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Field,Group,158.0,8.0,159.0,6.0,Mumbai Indians,Wickets,4.0,Jasprit Bumrah
11,13-04-2017,"Eden Gardens, Kolkata",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,170.0,9.0,171.0,2.0,Kolkata Knight Riders,Wickets,8.0,Sunil Narine
12,14-04-2017,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,Group,142.0,5.0,145.0,6.0,Mumbai Indians,Wickets,4.0,Kieron Pollard
13,14-04-2017,"Saurashtra Cricket Association Stadium, Rajkot",Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,Field,Group,171.0,8.0,172.0,3.0,Gujarat Lions,Wickets,7.0,Andrew Tye
14,15-04-2017,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,172.0,6.0,155.0,6.0,Kolkata Knight Riders,Runs,17.0,Robin Uthappa
15,15-04-2017,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Bat,Group,188.0,6.0,137.0,9.0,Delhi Daredevils,Runs,51.0,Corey Anderson
16,16-04-2017,"Wankhede Stadium, Mumbai",Gujarat Lions,Mumbai Indians,Mumbai Indians,Field,Group,176.0,4.0,177.0,4.0,Mumbai Indians,Wickets,6.0,Nitish Rana
17,16-04-2017,"M. Chinnaswamy Stadium, Bangalore",Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,161.0,8.0,134.0,9.0,Rising Pune Supergiants,Runs,27.0,Ben Stokes
18,17-04-2017,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Bat,Group,168.0,7.0,169.0,6.0,Kolkata Knight Riders,Wickets,4.0,Manish Pandey
19,17-04-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,159.0,6.0,154.0,10.0,Sunrisers Hyderabad,Runs,5.0,Bhuvneshwar Kumar
20,18-04-2017,"Saurashtra Cricket Association Stadium, Rajkot",Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,Field,Group,213.0,2.0,192.0,7.0,Royal Challengers Bangalore,Runs,21.0,Chris Gayle
21,19-04-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,Bat,Group,191.0,4.0,176.0,5.0,Sunrisers Hyderabad,Runs,15.0,Kane Williamson
22,20-04-2017,"Holkar Cricket Stadium, Indore",Kings XI Punjab,Mumbai Indians,Delhi Daredevils,Field,Group,198.0,4.0,199.0,2.0,Mumbai Indians,Wickets,8.0,Jos Buttler
23,21-04-2017,"Eden Gardens, Kolkata",Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,Field,Group,187.0,5.0,188.0,6.0,Gujarat Lions,Wickets,4.0,Suresh Raina
24,22-04-2017,"Maharashtra Cricket Association Stadium, Pune",Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,176.0,3.0,179.0,4.0,Rising Pune Supergiants,Wickets,6.0,Mahendra Singh Dhoni
25,22-04-2017,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Field,Group,142.0,8.0,128.0,7.0,Mumbai Indians,Runs,14.0,Mitchell McClenaghan
26,23-04-2017,"Saurashtra Cricket Association Stadium, Rajkot",Kings XI Punjab,Gujarat Lions,Gujarat Lions,Field,Group,188.0,7.0,162.0,7.0,Kings XI Punjab,Runs,26.0,Hashim Amla
27,23-04-2017,"Eden Gardens, Kolkata",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,131.0,10.0,49.0,10.0,Kolkata Knight Riders,Runs,82.0,Nathan Coulter-Nile
28,24-04-2017,"Wankhede Stadium, Mumbai",Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,Field,Group,160.0,6.0,157.0,8.0,Rising Pune Supergiants,Runs,3.0,Ben Stokes
29,25-04-2017,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Sunrisers Hyderabad,,,,,,,,,,,
30,26-04-2017,"Maharashtra Cricket Association Stadium, Pune",Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,182.0,5.0,184.0,3.0,Kolkata Knight Riders,Wickets,7.0,Robin Uthappa
31,27-04-2017,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,Field,Group,134.0,10.0,135.0,3.0,Gujarat Lions,Wickets,7.0,Andrew Tye
32,28-04-2017,"Eden Gardens, Kolkata",Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,160.0,6.0,161.0,3.0,Kolkata Knight Riders,Wickets,7.0,Gautam Gambhir
33,28-04-2017,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,207.0,3.0,181.0,9.0,Sunrisers Hyderabad,Runs,26.0,Rashid Khan
34,29-04-2017,"Maharashtra Cricket Association Stadium, Pune",Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,157.0,3.0,96.0,9.0,Rising Pune Supergiants,Runs,61.0,Lockie Ferguson
35,29-04-2017,"Saurashtra Cricket Association Stadium, Rajkot",Gujarat Lions,Mumbai Indians,Gujarat Lions,Bat,Group,153.0,9.0,153.0,10.0,Mumbai Indians,Super Over,,Krunal Pandya
36,30-04-2017,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Field,Group,67.0,10.0,68.0,0.0,Kings XI Punjab,Wickets,10.0,Sandeep Sharma
37,30-04-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,209.0,3.0,161.0,7.0,Sunrisers Hyderabad,Runs,48.0,David Warner
38,01-05-2017,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Bat,Group,162.0,8.0,165.0,5.0,Mumbai Indians,Wickets,5.0,Rohit Sharma
39,01-05-2017,"Maharashtra Cricket Association Stadium, Pune",Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,161.0,10.0,167.0,5.0,Rising Pune Supergiants,Wickets,5.0,Ben Stokes
40,02-05-2017,"Feroz Shah Kotla, Delhi",Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,Field,Group,185.0,3.0,189.0,4.0,Delhi Daredevils,Wickets,6.0,Mohammed Shami
41,03-05-2017,"Eden Gardens, Kolkata",Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,155.0,8.0,158.0,6.0,Rising Pune Supergiants,Wickets,4.0,Rahul Tripathi
42,04-05-2017,"Feroz Shah Kotla, Delhi",Gujarat Lions,Delhi Daredevils,Delhi Daredevils,Field,Group,208.0,7.0,214.0,3.0,Delhi Daredevils,Wickets,7.0,Rishabh Pant
43,05-05-2017,"M. Chinnaswamy Stadium, Bangalore",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,138.0,7.0,119.0,10.0,Kings XI Punjab,Runs,19.0,Sandeep Sharma
44,06-05-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,148.0,8.0,136.0,9.0,Rising Pune Supergiants,Runs,12.0,Jaydev Unadkat
45,06-05-2017,"Feroz Shah Kotla, Delhi",Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Field,Group,212.0,3.0,66.0,10.0,Mumbai Indians,Runs,146.0,Lendl Simmons
46,07-05-2017,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,158.0,6.0,159.0,4.0,Kolkata Knight Riders,Wickets,6.0,Sunil Narine
47,07-05-2017,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Gujarat Lions,Gujarat Lions,Field,Group,189.0,3.0,192.0,4.0,Gujarat Lions,Wickets,6.0,Dwayne Smith
48,08-05-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,Group,138.0,7.0,140.0,3.0,Sunrisers Hyderabad,Wickets,7.0,Shikhar Dhawan
49,09-05-2017,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,167.0,6.0,153.0,6.0,Kings XI Punjab,Runs,14.0,Mohit Sharma
50,10-05-2017,"Green Park Stadium, Kanpur",Gujarat Lions,Delhi Daredevils,Delhi Daredevils,Field,Group,195.0,5.0,197.0,8.0,Delhi Daredevils,Wickets,2.0,Shreyas Iyer
51,11-05-2017,"Wankhede Stadium, Mumbai",Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,230.0,3.0,223.0,6.0,Kings XI Punjab,Runs,7.0,Wriddhiman Saha
52,12-05-2017,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Rising Pune Supergiants,Delhi Daredevils,Bat,Group,168.0,8.0,161.0,7.0,Delhi Daredevils,Runs,7.0,Karun Nair
53,13-05-2017,"Green Park Stadium, Kanpur",Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,154.0,10.0,158.0,2.0,Sunrisers Hyderabad,Wickets,8.0,Mohammed Siraj
54,13-05-2017,"Eden Gardens, Kolkata",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,173.0,5.0,164.0,8.0,Mumbai Indians,Runs,9.0,Ambati Rayudu
55,14-05-2017,"Maharashtra Cricket Association Stadium, Pune",Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,Field,Group,73.0,10.0,78.0,1.0,Rising Pune Supergiants,Wickets,9.0,Jaydev Unadkat
56,14-05-2017,"Feroz Shah Kotla, Delhi",Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,Bat,Group,161.0,6.0,151.0,10.0,Royal Challengers Bangalore,Runs,10.0,Harshal Patel
57,16-05-2017,"Wankhede Stadium, Mumbai",Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,Field,Playoff,162.0,4.0,142.0,9.0,Rising Pune Supergiants,Runs,20.0,Washington Sundar
58,17-05-2017,"M. Chinnaswamy Stadium, Bangalore",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,Playoff,128.0,7.0,48.0,3.0,Kolkata Knight Riders,Wickets,7.0,Nathan Coulter-Nile
59,19-05-2017,"M. Chinnaswamy Stadium, Bangalore",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,Playoff,107.0,10.0,111.0,4.0,Mumbai Indians,Wickets,6.0,Karn Sharma
60,21-05-2017,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,Bat,Final,129.0,8.0,128.0,6.0,Mumbai Indians,Runs,1.0,Krunal Pandya
1,07-04-2018,"Wankhede Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,Group,165.0,4.0,169.0,9.0,Chennai Super Kings,Wickets,1.0,Dwayne Bravo
2,08-04-2018,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Field,Group,166.0,7.0,167.0,4.0,Kings XI Punjab,Wickets,6.0,K. L. Rahul
3,08-04-2018,"Eden Gardens, Kolkata",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,176.0,7.0,177.0,6.0,Kolkata Knight Riders,Wickets,4.0,Sunil Narine
4,09-04-2018,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,125.0,9.0,127.0,1.0,Sunrisers Hyderabad,Wickets,9.0,Shikhar Dhawan
5,10-04-2018,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Field,Group,202.0,6.0,205.0,5.0,Chennai Super Kings,Wickets,5.0,Sam Billings
6,11-04-2018,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,Field,Group,153.0,5.0,60.0,4.0,Rajasthan Royals,Runs,10.0,Sanju Samson
7,12-04-2018,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,147.0,8.0,151.0,9.0,Sunrisers Hyderabad,Wickets,1.0,Rashid Khan
8,13-04-2018,"M. Chinnaswamy Stadium, Bangalore",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,155.0,10.0,159.0,6.0,Royal Challengers Bangalore,Wickets,4.0,Umesh Yadav
9,14-04-2018,"Wankhede Stadium, Mumbai",Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Field,Group,194.0,7.0,195.0,3.0,Delhi Daredevils,Wickets,7.0,Jason Roy
10,14-04-2018,"Eden Gardens, Kolkata",Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,138.0,8.0,139.0,5.0,Sunrisers Hyderabad,Wickets,5.0,Billy Stanlake
11,15-04-2018,"M. Chinnaswamy Stadium, Bangalore",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,217.0,4.0,198.0,6.0,Rajasthan Royals,Runs,19.0,Sanju Samson
12,15-04-2018,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,Field,Group,197.0,7.0,193.0,5.0,Kings XI Punjab,Runs,4.0,Chris Gayle
13,16-04-2018,"Eden Gardens, Kolkata",Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,Field,Group,200.0,9.0,129.0,10.0,Kolkata Knight Riders,Runs,71.0,Nitish Rana
14,17-04-2018,"Wankhede Stadium, Mumbai",Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,213.0,6.0,167.0,8.0,Mumbai Indians,Runs,46.0,Rohit Sharma
15,18-04-2018,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,160.0,8.0,163.0,3.0,Kolkata Knight Riders,Wickets,7.0,Nitish Rana
16,19-04-2018,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,Bat,Group,193.0,3.0,178.0,4.0,Kings XI Punjab,Runs,15.0,Chris Gayle
17,20-04-2018,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Field,Group,204.0,5.0,140.0,10.0,Chennai Super Kings,Runs,64.0,Shane Watson
18,21-04-2018,"Eden Gardens, Kolkata",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Field,Group,191.0,7.0,126.0,1.0,Kings XI Punjab,Wickets,9.0,K. L. Rahul
19,21-04-2018,"M. Chinnaswamy Stadium, Bangalore",Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,174.0,5.0,176.0,4.0,Royal Challengers Bangalore,Wickets,6.0,AB de Villiers
20,22-04-2018,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,182.0,3.0,178.0,6.0,Chennai Super Kings,Runs,4.0,Ambati Rayudu
21,22-04-2018,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,Rajasthan Royals,Mumbai Indians,Bat,Group,167.0,7.0,168.0,7.0,Rajasthan Royals,Wickets,3.0,Jofra Archer
22,23-04-2018,"Feroz Shah Kotla, Delhi",Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,143.0,8.0,139.0,8.0,Kings XI Punjab,Runs,4.0,Ankit Rajpoot
23,24-04-2018,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Field,Group,118.0,10.0,87.0,10.0,Sunrisers Hyderabad,Runs,31.0,Rashid Khan
24,25-04-2018,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Group,205.0,8.0,207.0,5.0,Chennai Super Kings,Wickets,5.0,Mahendra Singh Dhoni
25,26-04-2018,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,132.0,6.0,119.0,10.0,Sunrisers Hyderabad,Runs,13.0,Ankit Rajpoot
26,27-04-2018,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,219.0,4.0,164.0,9.0,Delhi Daredevils,Runs,55.0,Shreyas Iyer
27,28-04-2018,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Mumbai Indians,Mumbai Indians,Field,Group,169.0,5.0,170.0,2.0,Mumbai Indians,Wickets,8.0,Rohit Sharma
28,29-04-2018,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,Group,151.0,7.0,140.0,6.0,Sunrisers Hyderabad,Runs,11.0,Kane Williamson
29,29-04-2018,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,175.0,4.0,176.0,4.0,Kolkata Knight Riders,Wickets,6.0,Chris Lynn
30,30-04-2018,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,Field,Group,211.0,4.0,198.0,5.0,Chennai Super Kings,Runs,13.0,Shane Watson
31,01-05-2018,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,Group,167.0,7.0,153.0,7.0,Royal Challengers Bangalore,Runs,14.0,Tim Southee
32,02-05-2018,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Field,Group,196.0,6.0,146.0,5.0,Delhi Daredevils,Runs,4.0,Rishabh Pant
33,03-05-2018,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,177.0,5.0,180.0,4.0,Kolkata Knight Riders,Wickets,6.0,Sunil Narine
34,04-05-2018,"Holkar Cricket Stadium, Indore",Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,174.0,6.0,176.0,4.0,Mumbai Indians,Wickets,6.0,Suryakumar Yadav
35,05-05-2018,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Group,127.0,9.0,128.0,4.0,Chennai Super Kings,Wickets,6.0,Ravindra Jadeja
36,05-05-2018,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,Bat,Group,163.0,5.0,164.0,3.0,Sunrisers Hyderabad,Wickets,7.0,Rashid Khan
37,06-05-2018,"Wankhede Stadium, Mumbai",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,181.0,4.0,168.0,6.0,Mumbai Indians,Runs,13.0,Hardik Pandya
38,06-05-2018,"Holkar Cricket Stadium, Indore",Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,Group,152.0,9.0,155.0,4.0,Kings XI Punjab,Wickets,6.0,Mujeeb Ur Rahman
39,07-05-2018,"Rajiv Gandhi International Cricket Stadium, Hyderabad",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,146.0,10.0,141.0,6.0,Sunrisers Hyderabad,Runs,5.0,Kane Williamson
40,08-05-2018,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,Bat,Group,158.0,8.0,143.0,7.0,Rajasthan Royals,Runs,15.0,Jos Buttler
41,09-05-2018,"Eden Gardens, Kolkata",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,210.0,6.0,108.0,10.0,Mumbai Indians,Runs,102.0,Ishan Kishan
42,10-05-2018,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,Bat,Group,187.0,5.0,191.0,1.0,Sunrisers Hyderabad,Wickets,9.0,Shikhar Dhawan
43,11-05-2018,"Sawai Mansingh Stadium, Jaipur",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Bat,Group,176.0,4.0,177.0,6.0,Rajasthan Royals,Wickets,4.0,Jos Buttler
44,12-05-2018,"Holkar Cricket Stadium, Indore",Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Field,Group,245.0,6.0,214.0,8.0,Kolkata Knight Riders,Runs,31.0,Sunil Narine
45,12-05-2018,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,181.0,4.0,187.0,5.0,Royal Challengers Bangalore,Wickets,5.0,AB de Villiers
46,13-05-2018,"Maharashtra Cricket Association Stadium, Pune",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Field,Group,179.0,4.0,180.0,2.0,Chennai Super Kings,Wickets,8.0,Ambati Rayudu
47,13-05-2018,"Wankhede Stadium, Mumbai",Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Field,Group,168.0,6.0,171.0,3.0,Rajasthan Royals,Wickets,7.0,Jos Buttler
48,14-05-2018,"Holkar Cricket Stadium, Indore",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,88.0,10.0,92.0,0.0,Royal Challengers Bangalore,Wickets,10.0,Umesh Yadav
49,15-05-2018,"Eden Gardens, Kolkata",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,142.0,10.0,145.0,4.0,Kolkata Knight Riders,Wickets,6.0,Kuldeep Yadav
50,16-05-2018,"Wankhede Stadium, Mumbai",Mumbai Indians,Kings XI Punjab,Kings XI Punjab,Field,Group,186.0,8.0,183.0,5.0,Mumbai Indians,Runs,3.0,Jasprit Bumrah
51,17-05-2018,"M. Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,218.0,6.0,204.0,3.0,Royal Challengers Bangalore,Runs,14.0,AB de Villiers
52,18-05-2018,"Feroz Shah Kotla, Delhi",Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,Field,Group,162.0,5.0,128.0,6.0,Delhi Daredevils,Runs,34.0,Harshal Patel
